"garden","meso_id","soil_id","treat","n_bags","...31","entered_by","bag","seed_id","intact","obs","date","notes","seed_fate","n_seeds"
"WIL",97,"TI","Dead",2,97,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",97,"TI","Dead",2,97,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",98,"SR","Dead",2,98,"HL",1,"NG",3,"HL","45846",NA,"germinated",7
"SUM",98,"SR","Dead",2,98,"HL",1,"NG",3,"HL","45846",NA,"burst",0
"SUM",98,"SR","Dead",2,98,"HL",1,"NG",3,"HL","45846",NA,"missing",0
"WIL",98,"SR","Dead",2,98,"HL",1,"NG",2,"HL","45838",NA,"germinated",8
"WIL",98,"SR","Dead",2,98,"HL",1,"NG",2,"HL","45838",NA,"burst",0
"WIL",98,"SR","Dead",2,98,"HL",1,"NG",2,"HL","45838",NA,"missing",0
"SUM",98,"SR","Dead",2,98,"HL",2,"BB",3,"HL","45846",NA,"germinated",7
"SUM",98,"SR","Dead",2,98,"HL",2,"BB",3,"HL","45846",NA,"burst",0
"SUM",98,"SR","Dead",2,98,"HL",2,"BB",3,"HL","45846",NA,"missing",0
"WIL",98,"SR","Dead",2,98,"HL",2,"BB",5,"HL","45838",NA,"germinated",5
"WIL",98,"SR","Dead",2,98,"HL",2,"BB",5,"HL","45838",NA,"burst",0
"WIL",98,"SR","Dead",2,98,"HL",2,"BB",5,"HL","45838",NA,"missing",0
"SUM",98,"SR","Dead",2,98,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",98,"SR","Dead",2,98,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",98,"SR","Dead",2,98,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",98,"SR","Dead",2,98,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",98,"SR","Dead",2,98,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",98,"SR","Dead",2,98,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",99,"SR","Dead",3,99,"HL",1,"HG",5,"HL","45826",NA,"germinated",5
"SUM",99,"SR","Dead",3,99,"HL",1,"HG",5,"HL","45826",NA,"burst",0
"SUM",99,"SR","Dead",3,99,"HL",1,"HG",5,"HL","45826",NA,"missing",0
"WIL",99,"SR","Dead",3,99,"HL",1,"SR",0,"-","-","missing","germinated",0
"WIL",99,"SR","Dead",3,99,"HL",1,"SR",0,"-","-","missing","burst",0
"WIL",99,"SR","Dead",3,99,"HL",1,"SR",0,"-","-","missing","missing",0
"SUM",99,"SR","Dead",3,99,"HL",2,"SR",7,"HL","45826",NA,"germinated",3
"SUM",99,"SR","Dead",3,99,"HL",2,"SR",7,"HL","45826",NA,"burst",0
"SUM",99,"SR","Dead",3,99,"HL",2,"SR",7,"HL","45826",NA,"missing",0
"WIL",99,"SR","Dead",3,99,"HL",2,"HG",0,"-","-","missing","germinated",0
"WIL",99,"SR","Dead",3,99,"HL",2,"HG",0,"-","-","missing","burst",0
"WIL",99,"SR","Dead",3,99,"HL",2,"HG",0,"-","-","missing","missing",0
"SUM",99,"SR","Dead",3,99,"HL",3,"AH",9,"HL","45826",NA,"germinated",0
"SUM",99,"SR","Dead",3,99,"HL",3,"AH",9,"HL","45826",NA,"burst",0
"SUM",99,"SR","Dead",3,99,"HL",3,"AH",9,"HL","45826",NA,"missing",1
"WIL",99,"SR","Dead",3,99,"HL",3,"AH",0,"-","-","missing","germinated",0
"WIL",99,"SR","Dead",3,99,"HL",3,"AH",0,"-","-","missing","burst",0
"WIL",99,"SR","Dead",3,99,"HL",3,"AH",0,"-","-","missing","missing",0
"SUM",100,"CR","Dead",2,100,"HL",1,"TI",5,"HL","45846",NA,"germinated",5
"SUM",100,"CR","Dead",2,100,"HL",1,"TI",5,"HL","45846",NA,"burst",0
"SUM",100,"CR","Dead",2,100,"HL",1,"TI",5,"HL","45846",NA,"missing",0
"WIL",100,"CR","Dead",2,100,"HL",1,"TI",0,"-","-","missing","germinated",0
"WIL",100,"CR","Dead",2,100,"HL",1,"TI",0,"-","-","missing","burst",0
"WIL",100,"CR","Dead",2,100,"HL",1,"TI",0,"-","-","missing","missing",0
"SUM",100,"CR","Dead",2,100,"HL",2,"BB",2,"HL","45846","2 intact shriveled","germinated",8
"SUM",100,"CR","Dead",2,100,"HL",2,"BB",2,"HL","45846","2 intact shriveled","burst",0
"SUM",100,"CR","Dead",2,100,"HL",2,"BB",2,"HL","45846","2 intact shriveled","missing",0
"WIL",100,"CR","Dead",2,100,"HL",2,"BB",0,"-","-","missing","germinated",0
"WIL",100,"CR","Dead",2,100,"HL",2,"BB",0,"-","-","missing","burst",0
"WIL",100,"CR","Dead",2,100,"HL",2,"BB",0,"-","-","missing","missing",0
"SUM",100,"CR","Dead",2,100,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",100,"CR","Dead",2,100,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",100,"CR","Dead",2,100,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",100,"CR","Dead",2,100,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",100,"CR","Dead",2,100,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",100,"CR","Dead",2,100,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",101,"HG","Dead",2,101,"HL",1,"HG",7,"HL","45826",NA,"germinated",2
"SUM",101,"HG","Dead",2,101,"HL",1,"HG",7,"HL","45826",NA,"burst",1
"SUM",101,"HG","Dead",2,101,"HL",1,"HG",7,"HL","45826",NA,"missing",0
"WIL",101,"HG","Dead",2,101,"HL",1,"HG",7,"TN","45831",NA,"germinated",2
"WIL",101,"HG","Dead",2,101,"HL",1,"HG",7,"TN","45831",NA,"burst",1
"WIL",101,"HG","Dead",2,101,"HL",1,"HG",7,"TN","45831",NA,"missing",0
"SUM",101,"HG","Dead",2,101,"HL",2,"HR",6,"HL","45826",NA,"germinated",3
"SUM",101,"HG","Dead",2,101,"HL",2,"HR",6,"HL","45826",NA,"burst",1
"SUM",101,"HG","Dead",2,101,"HL",2,"HR",6,"HL","45826",NA,"missing",0
"WIL",101,"HG","Dead",2,101,"HL",2,"HR",5,"TN","45831",NA,"germinated",3
"WIL",101,"HG","Dead",2,101,"HL",2,"HR",5,"TN","45831",NA,"burst",0
"WIL",101,"HG","Dead",2,101,"HL",2,"HR",5,"TN","45831",NA,"missing",2
"SUM",101,"HG","Dead",2,101,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",101,"HG","Dead",2,101,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",101,"HG","Dead",2,101,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",101,"HG","Dead",2,101,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",101,"HG","Dead",2,101,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",101,"HG","Dead",2,101,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",102,"BB","Dead",2,102,"HL",1,"CR",7,"HL","45846",NA,"germinated",3
"SUM",102,"BB","Dead",2,102,"HL",1,"CR",7,"HL","45846",NA,"burst",0
"SUM",102,"BB","Dead",2,102,"HL",1,"CR",7,"HL","45846",NA,"missing",0
"WIL",102,"BB","Dead",2,102,"HL",1,"SR",0,"-","-","missing","germinated",0
"WIL",102,"BB","Dead",2,102,"HL",1,"SR",0,"-","-","missing","burst",0
"WIL",102,"BB","Dead",2,102,"HL",1,"SR",0,"-","-","missing","missing",0
"SUM",102,"BB","Dead",2,102,"HL",2,"SR",0,"HL","45846",NA,"germinated",10
"SUM",102,"BB","Dead",2,102,"HL",2,"SR",0,"HL","45846",NA,"burst",0
"SUM",102,"BB","Dead",2,102,"HL",2,"SR",0,"HL","45846",NA,"missing",0
"WIL",102,"BB","Dead",2,102,"HL",2,"CR",0,"-","-","missing","germinated",0
"WIL",102,"BB","Dead",2,102,"HL",2,"CR",0,"-","-","missing","burst",0
"WIL",102,"BB","Dead",2,102,"HL",2,"CR",0,"-","-","missing","missing",0
"SUM",102,"BB","Dead",2,102,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",102,"BB","Dead",2,102,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",102,"BB","Dead",2,102,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",102,"BB","Dead",2,102,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",102,"BB","Dead",2,102,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",102,"BB","Dead",2,102,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",103,"TI","Live",2,103,"HL",1,"OH",8,"HL","45826",NA,"germinated",2
"SUM",103,"TI","Live",2,103,"HL",1,"OH",8,"HL","45826",NA,"burst",0
"SUM",103,"TI","Live",2,103,"HL",1,"OH",8,"HL","45826",NA,"missing",0
"WIL",103,"TI","Live",2,103,"HL",1,"CR",5,"TN","45830",NA,"germinated",0
"WIL",103,"TI","Live",2,103,"HL",1,"CR",5,"TN","45830",NA,"burst",0
"WIL",103,"TI","Live",2,103,"HL",1,"CR",5,"TN","45830",NA,"missing",5
"SUM",103,"TI","Live",2,103,"HL",2,"CR",9,"HL","45826",NA,"germinated",1
"SUM",103,"TI","Live",2,103,"HL",2,"CR",9,"HL","45826",NA,"burst",0
"SUM",103,"TI","Live",2,103,"HL",2,"CR",9,"HL","45826",NA,"missing",0
"WIL",103,"TI","Live",2,103,"HL",2,"OH",9,"TN","45830",NA,"germinated",0
"WIL",103,"TI","Live",2,103,"HL",2,"OH",9,"TN","45830",NA,"burst",1
"WIL",103,"TI","Live",2,103,"HL",2,"OH",9,"TN","45830",NA,"missing",0
"SUM",103,"TI","Live",2,103,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",103,"TI","Live",2,103,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",103,"TI","Live",2,103,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",103,"TI","Live",2,103,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",103,"TI","Live",2,103,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",103,"TI","Live",2,103,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",104,"TI","Dead",3,104,"HL",1,"TI",1,"HL","45846",NA,"germinated",8
"SUM",104,"TI","Dead",3,104,"HL",1,"TI",1,"HL","45846",NA,"burst",0
"SUM",104,"TI","Dead",3,104,"HL",1,"TI",1,"HL","45846",NA,"missing",1
"WIL",104,"TI","Dead",3,104,"HL",1,"HR",4,"HL","45838",NA,"germinated",3
"WIL",104,"TI","Dead",3,104,"HL",1,"HR",4,"HL","45838",NA,"burst",1
"WIL",104,"TI","Dead",3,104,"HL",1,"HR",4,"HL","45838",NA,"missing",2
"SUM",104,"TI","Dead",3,104,"HL",2,"RC",1,"HL","45846",NA,"germinated",8
"SUM",104,"TI","Dead",3,104,"HL",2,"RC",1,"HL","45846",NA,"burst",1
"SUM",104,"TI","Dead",3,104,"HL",2,"RC",1,"HL","45846",NA,"missing",0
"WIL",104,"TI","Dead",3,104,"HL",2,"TI",5,"HL","45838",NA,"germinated",3
"WIL",104,"TI","Dead",3,104,"HL",2,"TI",5,"HL","45838",NA,"burst",1
"WIL",104,"TI","Dead",3,104,"HL",2,"TI",5,"HL","45838",NA,"missing",1
"SUM",104,"TI","Dead",3,104,"HL",3,"HR",5,"HL","45846",NA,"germinated",4
"SUM",104,"TI","Dead",3,104,"HL",3,"HR",5,"HL","45846",NA,"burst",0
"SUM",104,"TI","Dead",3,104,"HL",3,"HR",5,"HL","45846",NA,"missing",1
"WIL",104,"TI","Dead",3,104,"HL",3,"RC",0,"-","-","missing","germinated",0
"WIL",104,"TI","Dead",3,104,"HL",3,"RC",0,"-","-","missing","burst",0
"WIL",104,"TI","Dead",3,104,"HL",3,"RC",0,"-","-","missing","missing",0
"SUM",105,"NG","Live",3,105,"HL",1,"HR",8,"HL","45826",NA,"germinated",1
"SUM",105,"NG","Live",3,105,"HL",1,"HR",8,"HL","45826",NA,"burst",1
"SUM",105,"NG","Live",3,105,"HL",1,"HR",8,"HL","45826",NA,"missing",0
"WIL",105,"NG","Live",3,105,"HL",1,"NG",3,"TN","45831",NA,"germinated",6
"WIL",105,"NG","Live",3,105,"HL",1,"NG",3,"TN","45831",NA,"burst",0
"WIL",105,"NG","Live",3,105,"HL",1,"NG",3,"TN","45831",NA,"missing",1
"SUM",105,"NG","Live",3,105,"HL",2,"NG",5,"HL","45826","1 intact broken","germinated",5
"SUM",105,"NG","Live",3,105,"HL",2,"NG",5,"HL","45826","1 intact broken","burst",0
"SUM",105,"NG","Live",3,105,"HL",2,"NG",5,"HL","45826","1 intact broken","missing",0
"WIL",105,"NG","Live",3,105,"HL",2,"RC",2,"TN","45831",NA,"germinated",8
"WIL",105,"NG","Live",3,105,"HL",2,"RC",2,"TN","45831",NA,"burst",0
"WIL",105,"NG","Live",3,105,"HL",2,"RC",2,"TN","45831",NA,"missing",0
"SUM",105,"NG","Live",3,105,"HL",3,"RC",0,"HL","45826",NA,"germinated",8
"SUM",105,"NG","Live",3,105,"HL",3,"RC",0,"HL","45826",NA,"burst",1
"SUM",105,"NG","Live",3,105,"HL",3,"RC",0,"HL","45826",NA,"missing",1
"WIL",105,"NG","Live",3,105,"HL",3,"HR",8,"TN","45831",NA,"germinated",0
"WIL",105,"NG","Live",3,105,"HL",3,"HR",8,"TN","45831",NA,"burst",0
"WIL",105,"NG","Live",3,105,"HL",3,"HR",8,"TN","45831",NA,"missing",2
"SUM",106,"RC","Dead",2,106,"HL",1,"RC",1,"HL","45826",NA,"germinated",9
"SUM",106,"RC","Dead",2,106,"HL",1,"RC",1,"HL","45826",NA,"burst",0
"SUM",106,"RC","Dead",2,106,"HL",1,"RC",1,"HL","45826",NA,"missing",0
"WIL",106,"RC","Dead",2,106,"HL",1,"RC",1,"TN","45830",NA,"germinated",9
"WIL",106,"RC","Dead",2,106,"HL",1,"RC",1,"TN","45830",NA,"burst",0
"WIL",106,"RC","Dead",2,106,"HL",1,"RC",1,"TN","45830",NA,"missing",0
"SUM",106,"RC","Dead",2,106,"HL",2,"AH",9,"HL","45826",NA,"germinated",1
"SUM",106,"RC","Dead",2,106,"HL",2,"AH",9,"HL","45826",NA,"burst",0
"SUM",106,"RC","Dead",2,106,"HL",2,"AH",9,"HL","45826",NA,"missing",0
"WIL",106,"RC","Dead",2,106,"HL",2,"AH",10,"TN","45830",NA,"germinated",0
"WIL",106,"RC","Dead",2,106,"HL",2,"AH",10,"TN","45830",NA,"burst",0
"WIL",106,"RC","Dead",2,106,"HL",2,"AH",10,"TN","45830",NA,"missing",0
"SUM",106,"RC","Dead",2,106,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",106,"RC","Dead",2,106,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",106,"RC","Dead",2,106,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",106,"RC","Dead",2,106,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",106,"RC","Dead",2,106,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",106,"RC","Dead",2,106,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",107,"OH","Live",2,107,"HL",1,"TI",3,"HL","45826",NA,"germinated",6
"SUM",107,"OH","Live",2,107,"HL",1,"TI",3,"HL","45826",NA,"burst",1
"SUM",107,"OH","Live",2,107,"HL",1,"TI",3,"HL","45826",NA,"missing",0
"WIL",107,"OH","Live",2,107,"HL",1,"TI",2,"TN","45830",NA,"germinated",5
"WIL",107,"OH","Live",2,107,"HL",1,"TI",2,"TN","45830",NA,"burst",3
"WIL",107,"OH","Live",2,107,"HL",1,"TI",2,"TN","45830",NA,"missing",0
"SUM",107,"OH","Live",2,107,"HL",2,"NG",4,"HL","45826",NA,"germinated",5
"SUM",107,"OH","Live",2,107,"HL",2,"NG",4,"HL","45826",NA,"burst",1
"SUM",107,"OH","Live",2,107,"HL",2,"NG",4,"HL","45826",NA,"missing",0
"WIL",107,"OH","Live",2,107,"HL",2,"NG",2,"TN","45830",NA,"germinated",6
"WIL",107,"OH","Live",2,107,"HL",2,"NG",2,"TN","45830",NA,"burst",2
"WIL",107,"OH","Live",2,107,"HL",2,"NG",2,"TN","45830",NA,"missing",0
"SUM",107,"OH","Live",2,107,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",107,"OH","Live",2,107,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",107,"OH","Live",2,107,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",107,"OH","Live",2,107,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",107,"OH","Live",2,107,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",107,"OH","Live",2,107,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",108,"HR","Live",3,108,"HL",1,"NG",0,"HL","45846",NA,"germinated",9
"SUM",108,"HR","Live",3,108,"HL",1,"NG",0,"HL","45846",NA,"burst",0
"SUM",108,"HR","Live",3,108,"HL",1,"NG",0,"HL","45846",NA,"missing",1
"WIL",108,"HR","Live",3,108,"HL",1,"TI",4,"TN","45830",NA,"germinated",6
"WIL",108,"HR","Live",3,108,"HL",1,"TI",4,"TN","45830",NA,"burst",0
"WIL",108,"HR","Live",3,108,"HL",1,"TI",4,"TN","45830",NA,"missing",0
"SUM",108,"HR","Live",3,108,"HL",2,"TI",5,"HL","45846",NA,"germinated",5
"SUM",108,"HR","Live",3,108,"HL",2,"TI",5,"HL","45846",NA,"burst",0
"SUM",108,"HR","Live",3,108,"HL",2,"TI",5,"HL","45846",NA,"missing",0
"WIL",108,"HR","Live",3,108,"HL",2,"NG",5,"TN","45830",NA,"germinated",5
"WIL",108,"HR","Live",3,108,"HL",2,"NG",5,"TN","45830",NA,"burst",0
"WIL",108,"HR","Live",3,108,"HL",2,"NG",5,"TN","45830",NA,"missing",0
"SUM",108,"HR","Live",3,108,"HL",3,"BB",10,"HL","45846","1 intact shriveled,crumbly","germinated",0
"SUM",108,"HR","Live",3,108,"HL",3,"BB",10,"HL","45846","1 intact shriveled,crumbly","burst",0
"SUM",108,"HR","Live",3,108,"HL",3,"BB",10,"HL","45846","1 intact shriveled,crumbly","missing",0
"WIL",108,"HR","Live",3,108,"HL",3,"BB",6,"TN","45830",NA,"germinated",4
"WIL",108,"HR","Live",3,108,"HL",3,"BB",6,"TN","45830",NA,"burst",0
"WIL",108,"HR","Live",3,108,"HL",3,"BB",6,"TN","45830",NA,"missing",0
"SUM",109,"SR","Live",2,109,"HL",1,"NG",5,"HL","45826",NA,"germinated",5
"SUM",109,"SR","Live",2,109,"HL",1,"NG",5,"HL","45826",NA,"burst",0
"SUM",109,"SR","Live",2,109,"HL",1,"NG",5,"HL","45826",NA,"missing",0
"WIL",109,"SR","Live",2,109,"HL",1,"NG",5,"TN","45830",NA,"germinated",5
"WIL",109,"SR","Live",2,109,"HL",1,"NG",5,"TN","45830",NA,"burst",0
"WIL",109,"SR","Live",2,109,"HL",1,"NG",5,"TN","45830",NA,"missing",0
"SUM",109,"SR","Live",2,109,"HL",2,"BB",4,"HL","45826",NA,"germinated",6
"SUM",109,"SR","Live",2,109,"HL",2,"BB",4,"HL","45826",NA,"burst",0
"SUM",109,"SR","Live",2,109,"HL",2,"BB",4,"HL","45826",NA,"missing",0
"WIL",109,"SR","Live",2,109,"HL",2,"BB",6,"TN","45830",NA,"germinated",4
"WIL",109,"SR","Live",2,109,"HL",2,"BB",6,"TN","45830",NA,"burst",0
"WIL",109,"SR","Live",2,109,"HL",2,"BB",6,"TN","45830",NA,"missing",0
"SUM",109,"SR","Live",2,109,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",109,"SR","Live",2,109,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",109,"SR","Live",2,109,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",109,"SR","Live",2,109,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",109,"SR","Live",2,109,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",109,"SR","Live",2,109,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",110,"HG","Dead",3,110,"HL",1,"OH",3,"HL","45846",NA,"germinated",4
"SUM",110,"HG","Dead",3,110,"HL",1,"OH",3,"HL","45846",NA,"burst",0
"SUM",110,"HG","Dead",3,110,"HL",1,"OH",3,"HL","45846",NA,"missing",3
"WIL",110,"HG","Dead",3,110,"HL",1,"SR",0,"-","-","missing","germinated",0
"WIL",110,"HG","Dead",3,110,"HL",1,"SR",0,"-","-","missing","burst",0
"WIL",110,"HG","Dead",3,110,"HL",1,"SR",0,"-","-","missing","missing",0
"SUM",110,"HG","Dead",3,110,"HL",2,"CR",5,"HL","45846",NA,"germinated",4
"SUM",110,"HG","Dead",3,110,"HL",2,"CR",5,"HL","45846",NA,"burst",1
"SUM",110,"HG","Dead",3,110,"HL",2,"CR",5,"HL","45846",NA,"missing",0
"WIL",110,"HG","Dead",3,110,"HL",2,"CR",0,"-","-","missing","germinated",0
"WIL",110,"HG","Dead",3,110,"HL",2,"CR",0,"-","-","missing","burst",0
"WIL",110,"HG","Dead",3,110,"HL",2,"CR",0,"-","-","missing","missing",0
"SUM",110,"HG","Dead",3,110,"HL",3,"SR",6,"HL","45846",NA,"germinated",4
"SUM",110,"HG","Dead",3,110,"HL",3,"SR",6,"HL","45846",NA,"burst",0
"SUM",110,"HG","Dead",3,110,"HL",3,"SR",6,"HL","45846",NA,"missing",0
"WIL",110,"HG","Dead",3,110,"HL",3,"OH",0,"-","-","missing","germinated",0
"WIL",110,"HG","Dead",3,110,"HL",3,"OH",0,"-","-","missing","burst",0
"WIL",110,"HG","Dead",3,110,"HL",3,"OH",0,"-","-","missing","missing",0
"SUM",111,"NG","Dead",2,111,"HL",1,"OH",6,"HL","45846",NA,"germinated",2
"SUM",111,"NG","Dead",2,111,"HL",1,"OH",6,"HL","45846",NA,"burst",2
"SUM",111,"NG","Dead",2,111,"HL",1,"OH",6,"HL","45846",NA,"missing",0
"WIL",111,"NG","Dead",2,111,"HL",1,"OH",2,"HL","45838",NA,"germinated",4
"WIL",111,"NG","Dead",2,111,"HL",1,"OH",2,"HL","45838",NA,"burst",4
"WIL",111,"NG","Dead",2,111,"HL",1,"OH",2,"HL","45838",NA,"missing",0
"SUM",111,"NG","Dead",2,111,"HL",2,"SR",6,"HL","45846",NA,"germinated",3
"SUM",111,"NG","Dead",2,111,"HL",2,"SR",6,"HL","45846",NA,"burst",0
"SUM",111,"NG","Dead",2,111,"HL",2,"SR",6,"HL","45846",NA,"missing",1
"WIL",111,"NG","Dead",2,111,"HL",2,"SR",7,"HL","45838",NA,"germinated",3
"WIL",111,"NG","Dead",2,111,"HL",2,"SR",7,"HL","45838",NA,"burst",0
"WIL",111,"NG","Dead",2,111,"HL",2,"SR",7,"HL","45838",NA,"missing",0
"SUM",111,"NG","Dead",2,111,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",111,"NG","Dead",2,111,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",111,"NG","Dead",2,111,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",111,"NG","Dead",2,111,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",111,"NG","Dead",2,111,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",111,"NG","Dead",2,111,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",112,"RC","Dead",3,112,"HL",1,"BB",4,"HL","45846",NA,"germinated",6
"SUM",112,"RC","Dead",3,112,"HL",1,"BB",4,"HL","45846",NA,"burst",0
"SUM",112,"RC","Dead",3,112,"HL",1,"BB",4,"HL","45846",NA,"missing",0
"WIL",112,"RC","Dead",3,112,"HL",1,"NG",3,"HL","45838",NA,"germinated",7
"WIL",112,"RC","Dead",3,112,"HL",1,"NG",3,"HL","45838",NA,"burst",0
"WIL",112,"RC","Dead",3,112,"HL",1,"NG",3,"HL","45838",NA,"missing",0
"SUM",112,"RC","Dead",3,112,"HL",2,"NG",4,"HL","45846",NA,"germinated",6
"SUM",112,"RC","Dead",3,112,"HL",2,"NG",4,"HL","45846",NA,"burst",0
"SUM",112,"RC","Dead",3,112,"HL",2,"NG",4,"HL","45846",NA,"missing",0
"WIL",112,"RC","Dead",3,112,"HL",2,"BB",5,"HL","45838",NA,"germinated",4
"WIL",112,"RC","Dead",3,112,"HL",2,"BB",5,"HL","45838",NA,"burst",1
"WIL",112,"RC","Dead",3,112,"HL",2,"BB",5,"HL","45838",NA,"missing",0
"SUM",112,"RC","Dead",3,112,"HL",3,"TI",5,"HL","45846",NA,"germinated",5
"SUM",112,"RC","Dead",3,112,"HL",3,"TI",5,"HL","45846",NA,"burst",0
"SUM",112,"RC","Dead",3,112,"HL",3,"TI",5,"HL","45846",NA,"missing",0
"WIL",112,"RC","Dead",3,112,"HL",3,"TI",4,"HL","45838",NA,"germinated",6
"WIL",112,"RC","Dead",3,112,"HL",3,"TI",4,"HL","45838",NA,"burst",0
"WIL",112,"RC","Dead",3,112,"HL",3,"TI",4,"HL","45838",NA,"missing",0
"SUM",113,"TI","Live",2,113,"HL",1,"OH",5,"HL","45826",NA,"germinated",5
"SUM",113,"TI","Live",2,113,"HL",1,"OH",5,"HL","45826",NA,"burst",0
"SUM",113,"TI","Live",2,113,"HL",1,"OH",5,"HL","45826",NA,"missing",0
"WIL",113,"TI","Live",2,113,"HL",1,"CR",9,"TN","45830",NA,"germinated",0
"WIL",113,"TI","Live",2,113,"HL",1,"CR",9,"TN","45830",NA,"burst",1
"WIL",113,"TI","Live",2,113,"HL",1,"CR",9,"TN","45830",NA,"missing",0
"SUM",113,"TI","Live",2,113,"HL",2,"CR",8,"HL","45826",NA,"germinated",2
"SUM",113,"TI","Live",2,113,"HL",2,"CR",8,"HL","45826",NA,"burst",0
"SUM",113,"TI","Live",2,113,"HL",2,"CR",8,"HL","45826",NA,"missing",0
"WIL",113,"TI","Live",2,113,"HL",2,"OH",10,"TN","45830",NA,"germinated",0
"WIL",113,"TI","Live",2,113,"HL",2,"OH",10,"TN","45830",NA,"burst",0
"WIL",113,"TI","Live",2,113,"HL",2,"OH",10,"TN","45830",NA,"missing",0
"SUM",113,"TI","Live",2,113,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",113,"TI","Live",2,113,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",113,"TI","Live",2,113,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",113,"TI","Live",2,113,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",113,"TI","Live",2,113,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",113,"TI","Live",2,113,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",114,"RC","Live",2,114,"HL",1,"AH",9,"HL","45826",NA,"germinated",0
"SUM",114,"RC","Live",2,114,"HL",1,"AH",9,"HL","45826",NA,"burst",0
"SUM",114,"RC","Live",2,114,"HL",1,"AH",9,"HL","45826",NA,"missing",1
"WIL",114,"RC","Live",2,114,"HL",1,"RC",5,"TN","45831",NA,"germinated",5
"WIL",114,"RC","Live",2,114,"HL",1,"RC",5,"TN","45831",NA,"burst",0
"WIL",114,"RC","Live",2,114,"HL",1,"RC",5,"TN","45831",NA,"missing",0
"SUM",114,"RC","Live",2,114,"HL",2,"RC",0,"HL","45826",NA,"germinated",10
